CODIGO;DESCRICAO;  CUSTO   
303685; LARANJA LAM P.BRANCO 7416-C  26/9 ;
303686; AZUL LAM P.BRANCO 654-C  262 ;
303687; OURO LAM FLINT INTEGRAL TIO JOÃO-C  263 ; 47,94 
303688; VERMELHO LAM S/BRANCO 7621-C  264 ;
303689; AZUL  LAM S/BRANCO 655-C  265 ; 31,87 
303690; VERMELHO AZULADO HUBER 900 LAM ; 29,21 
303691; OURO RES.QUÍMICA SANDELEH(AM) ; 46,67 
303692; AZUL MONO LAM 4151-C   ; 27,96 
303693; LILAS MONO LAM 5005-C  26/34 ;
303694; AZUL MONO EXTERNO 2388-C ; 29,35 
303696; LARANJA MONO LAM 2431-C ;
303697; LARANJA LAM BRAIN (P4010)  26/31 ;
303698; ROSA LAMINAÇÃO 1765-C 27/5 ; 35,79 
303699; AZUL LAM P.BRANCO 283-C   ;
303700; AZUL LAM P.BRANCO 2171-C  26/33 ;
303701; LARANJA RESISTÊNCIA MIGRAÇÃO 3588-C ; 41,56 
303702; AZUL RESISTÊNCIA MIGRAÇÃO 7705-C ; 23,90 
303703; AZUL RESISTÊNCIA MIGRAÇÃO 2728-C ; 32,03 
303704; AZUL LAM P.BRANCO 2728-C  26/36 ;
303705; AZUL MONO LAM 2175-C  26/39 ; 27,32 
303706; AZUL LAM PE TRANSP.287-C  26/37 ;
303707; VERDE CEREAL 367-C ;
303708; AZUL CEREAL 7694-C ;
303709; VERDE MONO LAM 368-C 26/25 ;
303710; VERDE LAM PET 362-C  26/42 ;
303711; AZUL LAM PET 275-C  27 ;
303712; VERMELHO LAM PE TRANSP.199-C  27/2 ;
303713; VERDE LAM PE TRANSP.362-C  27/3 ;
303714; VINHO MONO LAM 7649-C 27/23 ;
303715; OURO MONO LAM ARROZ SANTOS-C 278 ;
303716; AZUL MONO LAM ARROZ SANTOS-C 279 ;
303717; AMARELO LAM PAI JOÃO-C  271 ;
303718; LARANJA LAM PAI JOÃO-C  272 ;
303719; LARANJA LAM P.BRANCO 165-C  275 ;
303720; PRATA RES.QUÍMICA 10101-C  27/36 ; 22,77 
303721; AZUL LAM PE TRANSP.3524-C  27/20 ;
303722; VERMELHO LAM PE TRANSP.193-C  27/21 ;
303723; LARANJA MONO LAM 2019-C ;
303724; VINHO MONO LAM 208-C  29/22 ;
303725; AZUL LAM P.BRANCO 2204-C  27/28 ;
303726; AZUL LAM PE TRANSP.655-C  27/29 ;
303727; AZUL MONO LAM 7689-C  15/3 ;
303728; AZUL MONO LAM PET 7694-C  27/30 ;
303729; LILAS LAM CHAP.NUTRIMENTAL(AM)  27/31 ;
303730; AZUL MONO LAM HUBER 2100-C  28/8 ; 25,71 
303731; AMARELO MONO LAM 9140-C 28/7 ; 26,94 
303732; LARANJA LAM 4008-C  27/33 ;
303733; AZUL LAM PE FOSCO 4280-C  27/34 ;
303734; LARANJA LAM PE FOSCO 1385-C  27/35 ;
303735; LARANJA LAM PE FOSCO 4013-C  27/38 ;
303736; VERDE LAM ANSWER METALLIC 375-C 28/23 ;
303737; MARROM LAM  ANSWER METALLIC 2449-C 28/22 ;
303738; AZUL LAM P.BRANCO 2147-C  27/39 ;
303739; VERDE LAM SPLENDO (AM)  28 ;
303740; LARANJA RES.QUÍMICA SANDELEH(AM) ; 31,96 
303741; OURO LAM PARBO JOSAPAR(AM)  28/2 ; 34,99 
303742; OURO LAM BLUE VALE(AM)  28/3 ; 37,76 
303743; AZUL LAM PE TRANSP.2965-C  28/4 ;
303744; AZUL RESISTÊNCIA MIGRAÇÃO 655-C ; 38,05 
303745; VERMELHO EXTERNO P.BRANCO 200-C ; 26,14 
303746; AZUL EXTERNO P.BRANCO 2756-C ; 39,56 
303747; VERMELHO LAM P.BRANCO 2035-C  28/5 ;
303748; PRATA  GRASP EXTERNO-C ; 46,39 
303749; LARANJA LAM 4012-C  28/9 ;
303750; VERDE LAM D'BAGÉ(AM)  280 ;
303751; LARANJA LAM PE TRANSP.7563-C  281 ;
303752; VERMELHO LAM PE BRANCO 7621-C  282 ;
303753; VERMELHO LAM ESCALA 187-C  283 ;
303754; AZUL LAM PE BRANCO 2756-C  284 ;
303755; OURO LAM CHANIN(AM)  285 ; 30,12 
303756; AMARELO LAM PET 7405-C  286 ;
303757; LARANJA LAM PET 7564-C  287 ;
303758; LARANJA  LAM NUTRIBOM 1385-C  288 ;
303759; CYAN LAM ARROZ DMAIS(AM)  28/20 ; 27,92 
303760; AZUL EXTERNO 7463-C  ; 32,36 
303761; AZUL LAM PE FOSCO 307-C  28/21 ;
303762; VERDE LAM PANTONE 369-C  28/25 ;
303763; AZUL MONO EXTERNO 7689-C ; 26,83 
303764; AZUL LAM ARROZ MÁXIMO-C  28/33 ;
303765; OURO LAM POLIDO ITAGUARY(AM)  28/30 ; 42,20 
303766; AZUL LAM PE TRANSP. 301-C  28/31 ;
303767; LILAS RESISTÊNCIA QUÍMICA 522-C ;
303768; VERDE LAM CHAPADO URBANO(AM) 28/34 ; 29,28 
303769; OURO LAM ARROZ REI DO SUL(AM) 28/32 ; 24,05 
303770; LARANJA RESISTÊNCIA QUÍMICA 715-C ; 26,78 
303771; AZUL LAM RESISTÊNCIA MIGRAÇÃO 279-C ; 26,36 
303772; VERMELHO LAM RESISTÊNCIA MIGRACÃO 199-C ;
303773; AZUL LAM PE BRANCO 286-C  28/36 ;
303774; AZUL  MONO LAM PP 3025-C  28/37 ;
303775; AZUL LAM PE BRANCO 2384-C  292 ;
303776; LILÁS MONO LAM 669-C 296 ; 42,11 
303777; AZUL MONO LAM 646-C   29/6 ;
303778; VINHO LAM RAÇÃO (P7421) 29/4 ;
303779; CINZA LAM P.BRANCO 432-C  29/5 ;
303780; OCRE RESISTÊNCIA QUÍMICA 453-C ;
303781; CINZA RESISTÊNCIA QUÍMICA 405-C ;
303782; VERMELHO RESISTÊNCIA QUÍMICA 3516-C ;
303783; VERMELHO LAM ARBÓRIO URBANO(AM)  291 ;
303784; OURO EXTERNO PREMIUN VÓ NEUZA(AM) ; 38,42 
303785; AZUL LAM P.BRANCO 4280-C  293 ;
303786; SALMÃO MONO LAM 1555-C 297 ;
303787; VERDE RESISTÊNCIA QUÍMICA 7725-C ;
303788; AZUL RESISTÊNCIA QUÍMICA 282-C ;
303789; OURO LAM ENGENHO AM-C   29/21 ; 39,40 
303790; VERDE LAM P.BRANCO 7477-C 29/24 ;
303791; VERDE MONO LAM PET 347-C  29/27 ;
303792;OURO LAM PE TRANSP.871-C   29/31;
303793;VINHO LAM PE TRANSP. 202-C 29/28 ;
303794;AZUL LAM PE TRANSP.3591-C  29/30;
303795;VERDE RESISTÊNCIA QUÍMICA 7731-C;
303796;LARANJA LAM ENGENHO(P021) 29/32;
303797;AZUL MONO LAM 3506-C;
303798;VERDE RESISTÊNCIA QUÍMICA 3275-C;
303799;VERDE MONO EXTERNO 2287-C;
303800;ROSA MONO EXTERNO 238-C; 46,37 
500015;ADESIVO SF5402;  R$-    
500077;SOLVENTE MEDIO; 6,72 
500294;ABRACADEIRA F7010 - F7010NYNA100;  R$-    
511611;ABRACADEIRA F7014 - F7014NYNA100; 0,08 
504160;ADESIVO HOT MELT H2315-02-CEX; 68,61 
508749;ADESIVO LOCTITE DE ALTA; 28,94 
503037;ADIT. AUXILIAR DE FLUXO; 16,43 
514932;ADIT. ANTI-OXIDANTE - AO 25A - VIPE;  R$-    
513817;ADIT. MASTER DESSECANTE; 7,60 
516989;ADIT. MASTER BATCH ANTICORROSIVO VCI 81 (Ampacet); 61,83 
511402;ADIT. MB ANTIBLOCKING 100165-S (FOSCO); 19,26 
512082;ADIT. MB ANTIDERRAPANTE;  R$-    
508385;ADIT. MBPEBD ANTI-UV (6); 23,35 
515806;ADIT. PEA0601156 - 3057488;  R$-    
516247;ADIT. EVA TN2006; 11,95 
516422;ADIT. MATIF HC - 4000166-S; 23,71 
513693;ADIT. VISTAMAXX 6102FAR;  R$-    
500204;ADITIVO DESLIZANTE; 12,41 
500090;ADITIVO OXI-BIODEGRADAVEL;  R$-    
500207;ANTI ESTATICO 901214; 18,72 
508116;ANTIBLOCKING; 33,05 
500077;CAD 2170-SOLVENTE 1085; 7,22 
504703;CATALISADOR CA5500; 18,39 
508805;CATALISADOR LOCTITE LIOFOL LA 6145; 15,46 
510637;CANTONEIRA PROTEÇÃO BOBINAS 50/50 - 6000 MM; 3,70 
505243;CARRETEL PARA EMBALAGEM WICKETER (3,0CM) VERMELHA;  R$-    
515185;CX PAP AMOSTRA 540X450X195;  R$-    
507584;CX. COMP.366MM X LAR.300MM X ALT.185MM;  R$-    
507583;CX. COMP.402MM X LAR.300MM X ALT.185MM;  R$-    
506710;CX. LAR. 285MM X COMP.402MM X ALT.185MM ONDA DUPLA;  R$-    
514686;CX. LAR. interna 550MM X COMP. interno 980MM X ALT. Externa 260MM  ONDA DUPLA; 21,65 
502542;CX. LAR.280MM X COMP.280MM X ALT.345MM;  R$-    
502540;CX. LAR.280MM X COMP.280MM X ALT.410MM;  R$-    
501933;CX. LAR.430MM X COMP.520MM X ALT.145MM; 5,30 
500287;CX. LAR.450MM X COMP.540MM X ALT.155MM; 7,19 
506709;CX. LAR.470MM X COMP.570MM X ALT.310MM ONDA DUPLA; 7,19 
515184;CX. LARG 540MM X COMP 450MM X ALT 175MM; 7,87 
400469;FILME NYLON-EVOH BARREIRA  - PE/PA/NYLON MB/PA/PE/ NATURAL COM ANTIESTATICO 920 X 110 MICRAS; 21,10 
501373;FILME BOPP CRISTAL 17 MICRAS ; 19,50 
400136;FILME BOPP CRISTAL 20 MICRAS; 19,50 
400222;FILME BOPP CRISTAL 25 MICRAS ; 19,50 
400429;FILME BOPP MATTE 1060MM X 20 MICRAS; 19,50 
400246;FILME BOPP MATTE 1120MM X 20 MICRAS; 19,50 
400380;FILME BOPP MATTE 1140MM X 20 MICRAS; 19,50 
400331;FILME BOPP MATTE 1230MM X 20 MICRAS; 19,50 
400376;FILME BOPP MATTE 460MM X 20 MICRAS; 19,50 
400400;FILME BOPP MATTE 620MM X 20 MICRAS; 19,50 
400421;FILME BOPP MATTE 700MM X 20 MICRAS; 19,50 
400372;FILME BOPP MATTE 740MM X 20 MICRAS; 19,50 
400478;FILME BOPP MATTE 755MM X 20 MICRAS; 19,50 
400299;FILME BOPP MATTE FOSCO 20 MICRAS; 19,50 
400335;FILME BOPP METALIZADO 17 MICRAS; 18,50 
400371;FILME BOPP METAL VITOPEL MD17HB - 510MM X 17 MICRAS; 18,50 
400367;FILME BOPP METAL 20 MICRAS EP 410 / 13M; 18,50 
500171;FILME BOPP METAL 620MM X 20 MICRAS; 18,50 
400100;FILME BOPP METAL 700MM X 20 MICRAS; 18,50 
400468;FILME BOPP METAL BI-TRATADO 800MM X 20 MICRAS MD20; 18,50 
400474;FILME BOPP METAL BI-TRATADO 935MM X 20 MICRAS; 18,50 
400098;FILME BOPP METALIZADO 20 MICRAS 20TSY32; 18,50 
400313;FILME BOPP METAL. 520 MM x 30 MICRAS;  R$-    
400368;FILME BOPP METAL ALTA BARRERIA - NUTRIMENTAL BI TRATADO;  R$-    
400388;FILME BOPP PEROLA 560MM X 35 MICRAS; 19,50 
501364;FILME BOPP PEROLA 740MM X 20 GRAMAS 20TBP32; 19,50 
400038;FILME BOPP PEROLA METAL 600MM X 22  GRAMAS; 19,50 
400346;FILME PET TRANSP. 875MM X 12 MICRAS 10.51/12; 13,50 
400174;FILME BOPP TRANSP. 580MM X 17 MICRAS; 14,60 
500158;FILME BOPP TRANSP. 740MM X 17 MICRAS; 14,60 
500161;FILME BOPP TRANSP. 840MM X 17 MICRAS; 14,60 
400026;FILME BOPP TRANSP. 620MM X 20 MICRAS; 14,60 
400454;FILME BOPP TRANSP. 790MM X 20 MICRAS; 14,60 
400071;FILME BOPP TRANSP. 800MM X 20 MICRAS; 14,60 
400297;FILME BOPP TRANSP. 1020MM X 20 MICRAS; 14,60 
400060;FILME BOPP TRANSP  30 MICRAS ; 14,60 
400442;FILME BOPP TRANSP  50 MICRAS ;  R$-    
400271;FILME NYLON (PEBDL+ NYLON+ PEBDL) 1000X65 MICRAS TRANSP; 21,27 
400389;FILME NYLON BCO(PEBDL+ NYLON+ PEBDL) ; 21,27 
400214;FILME NYLON POLI TRANSP. 1000MM X 65 MICRAS - PEBDL + AD + NYLON + AD +  PEBDL; 21,27 
400270;FILME NYLON POLI TRANSP. 880MM X 65 MICRAS - PEBDL + AD + NYLON + AD +  PEBDL; 21,27 
400415;FILME NYLON POLI TRANSP. C/ ANTIESTATICO 1140MM X 65 MICRAS - PEBDL + AD + NYLON + AD +  PEBDL; 21,27 
400320;FILME NYLON-EVOH (PE+PA+EVOH+PA+PE) COM ANTIESTÉTICO 920 X 110 MICRAS; 21,10 
400308;FILME NYLON-EVOH BCO (PE+PA+EVOH+PA+PE BCO) 1220MM X 120 MICRAS; 21,10 
400460;FILME PET MATTE 1120MM X 12 MICRAS; 29,65 
400514;FILME PET MATTE 1040MM X 12 MICRAS; 22,15 
400461;FILME PET MATTE 1120MM X 13 MICRAS; 34,70 
400493;FILME PET MET. 870MM X 12 MICRAS MZAR/12; 17,90 
400511;FILME PET MET. 730MM X 12 MICRAS MZAR/12; 17,90 
400140;FILME PET MET. 1120MM X 12 MICRAS MQ; 16,90 
400169;FILME PET MET. 1140MM X 12 MICRAS MQ;  R$-    
400192;FILME PET MET. 620MM X 12 MICRAS MQ; 16,90 
500141;FILME PET MET. 740MM X 12 MICRAS MQ; 16,90 
400327;FILME PET MET. 755MM X 12 MICRAS MQ; 16,90 
400361;FILME PET MET. 875MM X 12 MICRAS MQ; 16,90 
500144;FILME PET MET. 920MM X 12 MICRAS MQ; 16,90 
400315;FILME PET MET. 950MM X 12 MICRAS MQ; 16,90 
400343;FILME PET MET. 1160MM X 12 MICRAS MQ; 16,90 
400120;FILME PET METALIZADO 980MM X 12 MICRAS; 16,90 
400269;FILME PET PVDC CRISTAL 22.00 620MM X 13,5 MICRAS; 21,70 
400363;FILME PET PVDC TRANSP. 770MM X 13,5 MICRAS 22.00; 21,70 
400305;FILME PET PVDC TRANSP. 800MM X 13,5 MICRAS 22.00; 21,70 
400436;FILME PET PVDC TRANSP. 940MM X 11,5 MICRAS; 21,70 
400420;FILME PET PVDC TRANSP. 940MM X 13,5 MICRAS 22.00; 21,70 
500126;FILME PET TRANSP 12 MICRAS; 13,50 
400175;FILME PET TRANSP. 1020MM X 12 MICRAS 10.51/12; 13,50 
400139;FILME PET TRANSP. 1120MM X 12 MICRAS 10.51/12; 13,50 
400249;FILME PET TRANSP. 1160MM X 12 MICRAS 10.51/12; 13,50 
400123;FILME PET TRANSP. 1220MM X 12 MICRAS 10.51/12; 13,50 
500094;FILME PET TRANSP. 520MM X 12 MICRAS 10.51/12; 13,50 
500095;FILME PET TRANSP. 620MM X 12 MICRAS 10.51/12; 13,50 
400328;FILME PET TRANSP. 695MM X 12 MICRAS 10.51/12; 13,50 
400457;FILME PET TRANSP. 680MM X 12 MICRAS 10.51/12; 13,50 
400151;FILME PET TRANSP. 730MM X 12 MICRAS 10.51/12; 13,50 
501365;FILME PET TRANSP. 760MM X 12 MICRAS 10.51/12; 13,50 
400350;FILME PET TRANSP. 780MM X 12 MICRAS 10.51/12; 13,50 
500127;FILME PET TRANSP. 790MM X 12 MICRAS 10.51/12; 13,50 
400121;FILME PET TRANSP. 790MM X 12 MICRAS 10.51/12; 13,50 
500127;FILME PET TRANSP. 790MM X 12 MICRAS 10.51/12; 13,50 
500133;FILME PET TRANSP. 800MM X 12 MICRAS 10.51/12; 13,50 
400164;FILME PET TRANSP. 830MM X 12 MICRAS 10.51/12; 13,50 
400346;FILME PET TRANSP. 875MM X 12 MICRAS 10.51/12; 13,50 
500135;FILME PET TRANSP. 920MM X 12 MICRAS 10.51/12; 13,50 
400314;FILME PET TRANSP. 950MM X 12 MICRAS 10.51/12; 13,50 
501927;FILME PP CRISTAL 22 MICRAS; 14,00 
400217;FILME PP CRISTAL 40 MICRAS; 14,40 
400520;FILME PP CCP PREMIUM TRANSP. 740MM X 25 MICRAS; 14,40 
400428;FILME PP HSF CAST TRANSP. 987MM X 35 MICRAS; 14,40 
400274;FILME PP HSF TRANSP. 33 MICRAS; 14,40 
400484;FILME PP HSF CAST TRANSP. 890MM X 33 MICRAS; 14,40 
400118;FILME PP TRANSP. 420MM X 22 MICRAS; 14,40 
500239;FILME PP TRANSP. 510MM X 50 MICRAS; 14,40 
506837;GAIOLA DE MADEIRA MED. EXTERNA 1200MM X 1000MM X 900MM; 28,39 
508308;GREEN LINEAR LOW DENSITY POLYE - SLL118/21 PL14;  R$-    
502466;PALETE 1200MM X 1000MM X 140MM - DESCARTAVEL; 29,59 
512496;PALETE PBR - FUMEGADO - 1200MM X 1000MM X 140MM;  R$-    
500281;PALETE PBR 1200MM X 1000MM X 140MM; 48,69 
509030;PALETE PLAST PL003 S/A VAZ CIN E 25 1200X1000X190; 441,33 
508541;PALETE VIPAL METAL GALVANIZADO 1200MM X 1200MM X 150MM;  R$-    
517318;PELBD 1613.11 DOW; 8,48 
517317;PEBD 203M DOW; 9,49 
517316;PELBD GM8051 DOW;  R$-    
517315;PEBD 352E DOW; 9,49 
506963;PEAD SHE-150 PL14; 9,70 
504163;PEAD GF4950; 9,70 
511532;PEAD BF 4810; 9,70 
500192;PEAD BF-4810; 9,70 
503271;PEAD HE-150 PL14; 9,70 
517240;PEAD STFEA015 - CONTRATIPO HE-150 PL14; 9,40 
503026;PEAD GM 9450 F; 9,70 
510881;PEAD HD7600U PL14; 9,70 
513860;PEAD HD2000F PL14 ; 9,70 
500190;PEBD REC. INDUSTRIAL; 1,77 
502311;PEBD CONVENCIONAL EB 853; 9,80 
502516;PEBD CONVENCIONAL EB 853 72; 9,80 
506627;PEBD CONVENCIONAL SEB853/72-POLIET VERDE;  R$-    
505363;PEBD FEB001 SP53 PL14 OFF GRADE - TX7003; 9,13 
513343;PEBD FEB005 OFF GRADE; 9,13 
509848;PEBD FEB060 OFF GRADE; 8,85 
517371;PEBD SFEB060 - CONTRATIPO EB853; 8,85 
517418;PEBDL SFEL020 PL14 SEM DESLIZANTE; 8,05 
515743;PEBD INDUSTRIAL Formolene FR2233C;  R$-    
516146;PEBD INDUSTRIAL LDF-0218AOG;  R$-    
505579;PEBD INDUSTRIAL TX7001; 9,80 
517230;PEBD INDUSTRIAL SLD0224 - CONTRATIPO VERDE TX8079; 8,90 
502415;PEBD INDUSTRIAL TX7003; 9,80 
516328;PELBD ENABLE 3505 MC; 10,70 
511825;PELBD ENABLE 4002 MC ; 10,90 
517476;PELBD FLEXUS 9511; 9,20 
517112;rPELBD PCR MT25 - PLASTIWEBER; 6,55 
517200;rPELBD PCR MT25 OFF - PLASTIWEBER; 5,57 
502452;PEBD INDUSTRIAL TX8079; 9,25 
800074;PEBD REC. AMARELO SUMITOMO; 0,30 
800142;PEBD REC. AZUL RUBBER NEW; 0,30 
506148;PEBD REC. SACARIA IMPRESSO; 2,15 
505426;PEBD REC. SACARIA LISO; 1,68 
501968;PEBD REC. VARREDURA; 1,64 
500043;PEBD REC. BRANCO COMUM; 1,45 
500008;PEBD REC. CONVENCIONAL; 1,45 
504351;PEBD TS-9022; 9,80 
509861;PELBD HF 2208 S3; 8,60 
503757;PELBD LF 720 20; 8,95 
504349;PELBD LF 720 21 C DESLIZANTE; 8,95 
515872;PELBD CERTENE LLHF-120C - LOTE 7103007 - Proxess 1809;  R$-    
515984;PELBD CERTENE LLHF-120C - LOTE 7105026 - HF2208;  R$-    
516210;PELBD CERTENE LLMF-118A;  R$-    
516022;PELBD CERTENE LLMF 118AOG;  R$-    
516625;PEBDL FEL020; 8,10 
517042;PEBDL IP100;  R$-    
509978;PELBD DOWLEX NG 2038 11B;  R$-    
516328;ENABLE 3505 MC - EXCEED™ FLOW M 0535.MC; 10,55 
510371;PELBD ENABLE 2005 HE/ME; 10,50 
509277;PELBD EXCEED 1018 KA/MK - EXXON; 10,50 
516900;PELBD EXCEED 1018 RK - Exceed™ m 1018.RK; 10,55 
506154;PELBD FLEXUS 9211; 9,30 
517393;PELBD HF0131XP; 9,15 
515986;PELBD HF2007; 8,60 
500001;PELBD MET. PROXESS 1806 S3; 9,30 
509688;PELBD MET. PROXESS 1809 PL14; 9,30 
507180;PELBD MET. PROXESS 2606; 9,30 
500007;PIG. AZUL CLARO BRF ALEMANHA; 24,25 
510992;PIG. AZUL ESCURO CAMEL BACK VIPAL TX; 38,15 
500021;PIG. AZUL TRANSLUCIDO ALIMENTICIO; 21,18 
510525;PIG. AZUL TRANSLUCIDO CAMEL BACK PROQUIMAQ;  R$-    
514921;PIG. BRANCO CH LL 8110 CL LF;  R$-    
503807;PIG. BRANCO PADRÃO 11748-BX; 19,66 
500199;PIG. CINZA CAMEL BACK 27695/13;  R$-    
515234;PIG. CINZA CAMEL BACK TMB-47192; 37,16 
510729;PIG. CINZA CLARO 427-C;  R$-    
506322;PIG. CINZA ESCURO CAMEL BACK  - 56980/13;  R$-    
511795;PIG. LARANJA  ANVISA - 26.736/17 - ALIMENTICIO;  R$-    
501867;PIG. LARANJA CAMEL BACK 35990/L7;  R$-    
511792;PIG. VERDE CAMEL BACK UNIQUE - VD15653;  R$-    
515268;PIG. VERDE VD 5819 MB; 63,05 
505623;PIG. VERMELHO 46.517/L6 - ALIMENTICIO;  R$-    
515532;PIG. VERMELHO MOREFLEX - BR241113; 27,42 
515494;PIG. VERMELHO VR 4530 MB;  R$-    
513726;PIG. AMARELO 16237-AY;  R$-    
501838;PIGMENTO AMARELO CAMEL BACK 27699/17; 26,84 
500197;PIGMENTO AZUL CLARO (VIPAL); 32,31 
500196;PIGMENTO AZUL LR5027 PE53601016 (BREMIL);  R$-    
500044;PIGMENTO BRANCO CAMEL BACK (VIPAL); 21,81 
504037;PIGMENTO BRANCO PADRAO; 16,77 
511181;PIGMENTO CREME BREMIL-PERDIGÃO;  R$-    
500201;PIGMENTO MARRON PE (VIPAL);  R$-    
505274;PIGMENTO PRATA; 35,08 
504303;PIGMENTO PRETO; 22,37 
991140;PIGMENTO PRETO (AGRO);  R$-    
501453;PIGMENTO VERDE  ALIMENTICIO;  R$-    
500005;PIGMENTO VERDE (VIPAL) ; 67,89 
500203;PIGMENTO VERMELHO CAMEL BACK;  R$-    
7454;PRA GRANJA INICIAL 5KG 66F ; 17,95 
7501;PRA GRANJA POSTURA 5KG 68P ; 17,95 
7460;PRA GRANJA POSTURA 5KG 68T; 17,95 
7453;PROFRANGO CONCENTRADO 5KG 64F; 17,95 
4829;SUPRA CODORNA POSTURA 5KG 74T; 17,95 
4746;SUPRA COELHO AGRO 5KG 630P5; 17,95 
7611;SUPRA CRESCIMENTO AGRO 5KG 56T; 17,95 
4828;SUPRA GRANJA CRESCIMENTO 5KG 67T ; 17,95 
7421;SUPRA IMPULSO 5KG EE002T5; 17,95 
7433;SUPRA INICIAL AGRO 5KG 55F ; 17,95 
7732;SUPRA POEDEIRA AGRO 5KG 16T; 17,95 
505265;"TUBETE DE PAPELAO 3"" X 1000MM X 06MM"; 5,86 
512431;"TUBETE DE PAPELAO 3"" X 100MM X 12MM"; 1,56 
507386;"TUBETE DE PAPELAO 3"" X 1080MM X 10MM"; 12,13 
513244;"TUBETE DE PAPELAO 3"" X 1210MM X 10MM"; 18,70 
507586;"TUBETE DE PAPELAO 3"" X 1300MM X 10MM"; 18,70 
512316;"TUBETE DE PAPELAO 3"" X 1500MM X 10MM"; 18,37 
511434;"TUBETE DE PAPELAO 3"" X 1600MM X 06MM"; 9,39 
514852;"TUBETE DE PAPELAO 3"" X 170MM X 06MM"; 1,23 
502344;"TUBETE DE PAPELAO 3"" X 175MM X 10MM"; 2,16 
507922;"TUBETE DE PAPELAO 3"" X 220MM X 10MM"; 2,70 
507090;"TUBETE DE PAPELAO 3"" X 230MM X 10MM"; 3,27 
501863;"TUBETE DE PAPELAO 3"" X 245MM X 10MM"; 3,00 
505364;"TUBETE DE PAPELAO 3"" X 250MM X 06MM"; 1,84 
503015;"TUBETE DE PAPELAO 3"" X 270MM X 10MM"; 3,29 
502664;"TUBETE DE PAPELAO 3"" X 290MM X 10MM"; 1,42 
503861;"TUBETE DE PAPELAO 3"" X 300MM X 06MM"; 2,38 
501561;"TUBETE DE PAPELAO 3"" X 300MM X 10MM"; 2,93 
503067;"TUBETE DE PAPELAO 3"" X 315MM X 10MM"; 3,90 
501559;"TUBETE DE PAPELAO 3"" X 320MM X 10MM"; 3,96 
506030;"TUBETE DE PAPELAO 3"" X 340MM X 10MM"; 2,78 
510318;"TUBETE DE PAPELAO 3"" X 353MM X 10MM"; 2,25 
509879;"TUBETE DE PAPELAO 3"" X 355MM X 10MM"; 3,47 
515110;"TUBETE DE PAPELAO 3"" X 385MM X 10MM"; 4,97 
502346;"TUBETE DE PAPELAO 3"" X 430MM X 10MM"; 2,02 
502666;"TUBETE DE PAPELAO 3"" X 440MM X 10MM"; 2,95 
506100;"TUBETE DE PAPELAO 3"" X 494MM X 10MM"; 6,15 
514990;"TUBETE DE PAPELAO 3"" X 510MM X 10MM"; 5,99 
505901;"TUBETE DE PAPELAO 3"" X 500MM X 06MM"; 2,54 
506021;"TUBETE DE PAPELAO 3"" X 560MM X 10MM"; 6,86 
502434;"TUBETE DE PAPELAO 3"" X 580MM X 10MM"; 6,13 
505028;"TUBETE DE PAPELAO 3"" X 610MM X 06MM"; 4,99 
502435;"TUBETE DE PAPELAO 3"" X 610MM X 10MM"; 7,23 
513389;"TUBETE DE PAPELAO 3"" X 620MM X 12MM"; 9,82 
505916;"TUBETE DE PAPELAO 3"" X 635MM X 06MM"; 4,88 
502623;"TUBETE DE PAPELAO 3"" X 640MM X 10MM"; 7,51 
507411;"TUBETE DE PAPELAO 3"" X 700MM X 10MM"; 8,59 
502520;"TUBETE DE PAPELAO 3"" X 715MM X 10MM"; 8,66 
503868;"TUBETE DE PAPELAO 3"" X 786MM X 06MM"; 6,22 
503028;"TUBETE DE PAPELAO 3"" X 900MM X 06MM"; 6,91 
503653;"TUBETE DE PAPELAO 3"" X 990MM X 06MM"; 5,03 
513868;"TUBETE PVC 6"" 170MM X 396MM"; 19,73 
800626;"TUBETE PVC 6"" 170MM X 330MM"; 16,45 
513809;"TUBETE PVC 6"" 170MM X 430MM"; 19,73 
800672;TUBETE PVC RIG. 86MM X 1030MM; 0,10 
505350;TUBETE PVC RIG. 86MM X 1050MM; 10,09 
800593;TUBETE PVC RIG. 86MM X 1080MM; 10,51 
800564;TUBETE PVC RIG. 86MM X 1090MM; 10,90 
505176;TUBETE PVC RIG. 86MM X 1100MM; 11,01 
800639;TUBETE PVC RIG. 86MM X 1115MM; 10,71 
505178;TUBETE PVC RIG. 86MM X 1150MM; 11,62 
800570;TUBETE PVC RIG. 86MM X 115MM; 1,14 
505050;TUBETE PVC RIG. 86MM X 120MM; 1,18 
800645;TUBETE PVC RIG. 86MM X 1350MM; 12,97 
800631;TUBETE PVC RIG. 86MM X 1425MM; 13,68 
800569;TUBETE PVC RIG. 86MM X 145MM; 1,42 
800503;TUBETE PVC RIG. 86MM X 160MM; 1,58 
800530;TUBETE PVC RIG. 86MM X 485MM; 4,68 
800534;TUBETE PVC RIG. 86MM X 165MM; 1,63 
505087;TUBETE PVC RIG. 86MM X 170MM; 1,72 
800533;TUBETE PVC RIG. 86MM X 175MM; 1,73 
505088;TUBETE PVC RIG. 86MM X 180MM; 1,82 
800633;TUBETE PVC RIG. 86MM X 185MM; 1,81 
800652;TUBETE PVC RIG. 86MM X 195MM; 1,89 
505090;TUBETE PVC RIG. 86MM X 200MM; 2,02 
505092;TUBETE PVC RIG. 86MM X 220MM; 2,25 
800599;TUBETE PVC RIG. 86MM X 224MM; 2,18 
